Index;UserId;JobTitle;DetailedOccupation;MinorGroup;MajorGroup
16932;148336;title customer satisfaction representative;43-4051;43-40;43
16933;148336;title customer service representative;43-4051;43-40;43
16934;148377;clinic manager;11-9111;11-90;11
16935;148377;clinic manager;11-9111;11-90;11
16936;148377;photo technician;51-9151;51-90;51
16937;148377;administrative assistant;43-6014;43-60;43
16938;148382;independent living counselor;21-1015;21-10;21
16939;148382;receptionist;43-4171;43-40;43
16940;148382;receptionist researcher;43-4171;43-40;43
16941;148392;senior payroll benefits specialist;13-1141;13-10;13
16942;148392;medical records release information specialist temp;29-2072;29-20;29
16943;148392;human resources assistant;43-4161;43-40;43
16944;148464;sigma black belt process improvement leader;17-2112;17-20;17
16945;148464;senior manager product development;11-2021;11-20;11
16946;148464;engineering program project manager;11-9041;11-90;11
16947;148465;information systems disaster recovery analyst;15-1242;15-12;15
16948;148465;computer support specialist;15-1232;15-12;15
16949;148465;pc tech support analyst;15-1232;15-12;15
16950;148465;helpdesk consultant;15-1232;15-12;15
16951;148467;central outside sales manager;41-4012;41-40;41
16952;148467;midwest outside sales manager;41-4012;41-40;41
16953;148467;tire builder;51-9197;51-90;51
16954;148467;midwest outside sales manager;41-4012;41-40;41
16955;148526;children blended case manager;21-1093;21-10;21
16956;148526;mental health technician;29-2053;29-20;29
16957;148528;underwriting mortgage consultant lending;13-2072;13-20;13
16958;148528;senior underwriter;13-2053;13-20;13
16959;148533;server;35-3031;35-30;35
16960;148533;temporary secretary;43-6014;43-60;43
16961;148533;sales associate;41-2031;41-20;41
16962;148591;retail sales associate;41-2031;41-20;41
16963;148591;medical records coordinator;29-2072;29-20;29
16964;148591;nursing administrative assistant;43-6013;43-60;43
16965;148591;receptionist;43-4171;43-40;43
16966;148591;mail room clerk;43-9051;43-90;43
16967;148591;receptionist administrative;43-6014;43-60;43
16968;148591;administrative;43-6014;43-60;43
16969;148605;sales consultant;41-2031;41-20;41
16970;148605;retail specialist black decker;41-2031;41-20;41
16971;148618;credit receivables operations manager;11-3031;11-30;11
16972;148618;manager collections;11-3031;11-30;11
16973;148618;manager collections;11-3031;11-30;11
16974;148618;title operations manager;11-1021;11-10;11
16975;148652;revenue examiner;13-2081;13-20;13
16976;148652;district manager;11-1021;11-10;11
16977;148652;summit asset management;11-3031;11-30;11
16978;148652;fourmidable mgmt;11-1021;11-10;11
16979;148652;accountant sales use tax returns;13-2011;13-20;13
16980;148652;portfolio manager auditor;11-3031;11-30;11
16981;148652;internal auditor;13-2011;13-20;13
16982;148652;staff auditor;13-2011;13-20;13
16983;148652;audit intern;13-2011;13-20;13
16984;148723;office lead medical assistant;43-6013;43-60;43
16985;148723;office medical assistant;43-6013;43-60;43
16986;148723;medical assistant office;43-6013;43-60;43
16987;148723;medical assistant office;43-6013;43-60;43
16988;148743;customer service representative;43-4051;43-40;43
16989;148743;accounting representative;43-3031;43-30;43
16990;148743;customer care associate ii;43-4051;43-40;43
16991;148743;medical office;43-6013;43-60;43
16992;148762;drug stability coordinator qc supervisor;51-1011;51-10;51
16993;148762;lab technician;29-2012;29-20;29
16994;148762;treatment foster parent;21-1021;21-10;21
16995;148762;asst lims coordinator;43-6014;43-60;43
16996;148768;administrative assistant;43-6014;43-60;43
16997;148768;executive assistant;43-6011;43-60;43
16998;148768;executive assistant;43-6011;43-60;43
16999;148768;executive assistant;43-6011;43-60;43
17000;148768;executive assistant;43-6011;43-60;43
17001;148768;executive assistant;43-6011;43-60;43
17002;148768;executive assistant;43-6011;43-60;43
17003;148768;executive assistant;43-6011;43-60;43
17004;148768;administrative assistant;43-6014;43-60;43
17005;148790;receptionist medical records clerk schedular;43-9061;43-90;43
17006;148790;receptionist;43-4171;43-40;43
17007;148790;data entry;43-9021;43-90;43
17008;148790;office coordinator biller;43-6013;43-60;43
17009;148790;patient clerical management associate;43-6013;43-60;43
17010;148854;configuration technician;15-1232;15-12;15
17011;148854;senior configuration technician;15-1232;15-12;15
17012;148854;configuration technician;15-1232;15-12;15
17013;148854;dispatcher;43-5032;43-50;43
17014;148856;assistant branch manager;11-3031;11-30;11
17015;148856;team leader customer sup supervisor rep;43-1011;43-10;43
17016;148857;sr data entry specialist doc prep duties;43-9021;43-90;43
17017;148857;sr benefits specialist;13-1141;13-10;13
17018;148857;sr accelerated recovery specialist;13-1199;13-10;13
17019;148857;sr non legal recovery specialist;43-3011;43-30;43
17020;148857;sr legal collector;43-3011;43-30;43
17021;148864;territory sales account manager;11-2022;11-20;11
17022;148864;regional sales account sales manager;11-2022;11-20;11
17023;148864;manufacturer representative;41-4012;41-40;41
17024;148875;medical billing collections representative;43-3011;43-30;43
17025;148875;controller;11-3031;11-30;11
17026;148894;senior account coordinator;43-1011;43-10;43
17027;148894;customer service rep;43-4051;43-40;43
17028;148894;order processing rep;43-4151;43-40;43
17029;148912;office assistant;43-6014;43-60;43
17030;148912;accounting clerk;43-3031;43-30;43
17031;148912;accounts payable clerk;43-3031;43-30;43
17032;148912;accounts payable clerk;43-3031;43-30;43
17033;148992;logistic specialist career counselor human resources specialist mechanic;13-1071;13-10;13
17034;148992;parts counter specialist;41-2022;41-20;41
17035;148992;cnc lathe operator raw stock manager;51-9161;51-90;51
17036;149030;residential sales representative;41-4012;41-40;41
17037;149030;district manager;11-1021;11-10;11
17038;149031;registered nurse;29-1141;29-10;29
17039;149031;associate;41-2031;41-20;41
17040;149038;network support tier;15-1231;15-12;15
17041;149038;financial representative iii;41-3031;41-30;41
17042;149047;assistant store manager;41-1011;41-10;41
17043;149047;advanced teller;43-3071;43-30;43
17044;149047;mortgage clerk;43-4131;43-40;43
17045;149064;administrative assistant;43-6014;43-60;43
17046;149064;brinks home security customer service representative;43-4051;43-40;43
17047;149064;administrative assistant;43-6014;43-60;43
17048;149064;administrative assistant;43-6014;43-60;43
17049;149064;customer service;43-4051;43-40;43
17050;149064;receptionist;43-4171;43-40;43
17051;149080;accounts payable clerk;43-3031;43-30;43
17052;149080;manager;11-1021;11-10;11
17053;149128;store manager;11-1021;11-10;11
17054;149128;store manager;11-1021;11-10;11
17055;149128;project manager process supervisor;51-1011;51-10;51
17056;149128;regional operations manager;11-1021;11-10;11
17057;149156;logistics specialist iii;13-1081;13-10;13
17058;149156;secretary;43-6014;43-60;43
17059;149156;administrative coordinator data entry specialist;43-9199;43-90;43
17060;149159;project manager estimator sales;13-1051;13-10;13
17061;149159;project manager estimator sales;13-1051;13-10;13
17062;149159;project manager estimator sales conceptual budgeting;13-1051;13-10;13
17063;149161;operations clerk;43-9061;43-90;43
17064;149161;security officer;33-9032;33-90;33
17065;149161;billing clerk;43-3021;43-30;43
17066;149166;software engineer;15-1252;15-12;15
17067;149166;software engineer;15-1252;15-12;15
17068;149166;release support analyst;15-1232;15-12;15
17069;149166;system analyst;15-1211;15-12;15
17070;149186;break fix technician local;15-1232;15-12;15
17071;149186;support specialist;15-1232;15-12;15
17072;149186;database web technician;15-1244;15-12;15
17073;149186;help desk server projects;15-1232;15-12;15
17074;149186;regional computer support technician;15-1231;15-12;15
17075;149186;desktop support technician;15-1232;15-12;15
17076;149186;server technician;15-1244;15-12;15
17077;149186;onsite desktop support;15-1232;15-12;15
17078;149186;help desk support technician;15-1232;15-12;15
17079;149200;child youth program associate;21-1021;21-10;21
17080;149200;helpdesk analyst;15-1232;15-12;15
17081;149200;lan manager;15-1244;15-12;15
17082;149200;helpdesk analyst;15-1232;15-12;15
17083;149214;wait staff;35-3031;35-30;35
17084;149214;package handler;53-7062;53-70;53
17085;149214;sales associate;41-2031;41-20;41
17086;149214;assistant;43-6014;43-60;43
17087;149228;regional sales director;11-2022;11-20;11
17088;149228;regional vice president;11-2022;11-20;11
17089;149228;regional sales director;11-2022;11-20;11
17090;149228;national incentive sales manager based southern;11-2022;11-20;11
17091;149228;international business marketing director;11-2021;11-20;11
17092;149228;regional manager;11-2022;11-20;11
17093;149228;international regional manager;11-2022;11-20;11
17094;149228;sales supervisor;41-1011;41-10;41
17095;149267;assistant product director modifications gs;41-1011;41-10;41
17096;149267;systems acquisition manager;11-3021;11-30;11
17097;149267;systems acquisition manager program manager life cycle manager large tug;11-3021;11-30;11
17098;149267;production supervisor;51-1011;51-10;51
17099;149267;plant manager;11-1021;11-10;11
17100;149268;administrative assistant;43-6014;43-60;43
17101;149268;administrative assistant;43-6014;43-60;43
17102;149268;cashier customer service rep operator tri;41-2011;41-20;41
17103;149268;sales associate;41-2031;41-20;41
17104;149280;computer sales associate;41-2031;41-20;41
17105;149280;field service tech desktop;15-1232;15-12;15
17106;149280;sr technical support specialist;15-1232;15-12;15
17107;149280;network administrator;15-1244;15-12;15
17108;149280;help desk leader sr systems analyst network surveillance specialist;15-1232;15-12;15
17109;149283;tractor trailer operator;53-3032;53-30;53
17110;149283;route driver tractor trailer operator;53-3032;53-30;53
17111;149283;tractor trailer operator;53-3032;53-30;53
17112;149283;forklift operator;53-7051;53-70;53
17113;149283;driver source;53-3032;53-30;53
17114;149283;tractor trailer driver;53-3032;53-30;53
17115;149283;tractor trailer delivery driver;53-3032;53-30;53
17116;149284;digital marketing manager;11-2021;11-20;11
17117;149284;digital project manager;15-1299;15-12;15
17118;149284;online marketing manager;11-2021;11-20;11
17119;149284;regional web marketing content coordinator;13-1161;13-10;13
17120;149300;office receptionist;43-4171;43-40;43
17121;149300;office supervisor;43-1011;43-10;43
17122;149300;guest service agent office clerk;43-4081;43-40;43
17123;149300;office manager;43-1011;43-10;43
17124;149328;collector;43-3011;43-30;43
17125;149328;data entry clerk;43-9021;43-90;43
17126;149328;preschool teacher;25-2011;25-20;25
17127;149328;collector;43-3011;43-30;43
17128;149328;administrative assistant;43-6014;43-60;43
17129;149343;senior customer service representative;43-4051;43-40;43
17130;149343;senior reservation sales agent;43-4181;43-40;43
17131;149352;vocation counselor;21-1012;21-10;21
17132;149352;waitress hostess;35-3031;35-30;35
17133;149352;administrative asisstant;43-6014;43-60;43
17134;149352;security guard;33-9032;33-90;33
17135;149379;pharmaceutical sales rep;41-4011;41-40;41
17136;149379;membership sales rep;41-3091;41-30;41
17137;149379;hospital sales rep;41-4011;41-40;41
17138;149379;optical sales rep;41-2031;41-20;41
17139;149379;new business sales rep;41-4012;41-40;41
17140;149382;billing specialist;43-3021;43-30;43
17141;149382;customer service representative;43-4051;43-40;43
17142;149382;iv pharmacy technician;29-2052;29-20;29
17143;149382;pharmacy technician;29-2052;29-20;29
17144;149382;pharmacy technician;29-2052;29-20;29
17145;149382;pharmacy technician;29-2052;29-20;29
17146;149386;assistance bus driver;53-3051;53-30;53
17147;149386;technical equipment specialist;15-1232;15-12;15
17148;149386;financial associate service officer;41-3031;41-30;41
17149;149405;receiving logistics manager;11-3071;11-30;11
17150;149405;store manager;11-1021;11-10;11
17151;149405;overnight stocker;53-7065;53-70;53
17152;149426;sales market manager;11-2022;11-20;11
17153;149426;account executive;41-4012;41-40;41
17154;149426;citizen observer;33-9031;33-90;33
17155;149426;end user sales representative;41-3091;41-30;41
17156;149428;senior systems architect;15-1299;15-12;15
17157;149428;senior infrastructure architect hosting infrastructure services;15-1299;15-12;15
17158;149428;senior systems architect global unix project delivery;15-1299;15-12;15
17159;149428;systems architect infrastructure;15-1299;15-12;15
17160;149466;market manager;11-2021;11-20;11
17161;149466;administrative assistant training coordinator;43-6014;43-60;43
17162;149466;district manager;11-1021;11-10;11
17163;149466;asst training nco retention nco employee relations;13-1071;13-10;13
17164;149474;sales technical support customer service data entry;41-3091;41-30;41
17165;149474;warehouse;53-7065;53-70;53
17166;149487;inventory imports manager;11-3071;11-30;11
17167;149487;inventory purchasing analyst;13-1023;13-10;13
17168;149487;forecast analyst;13-2051;13-20;13
17169;149495;branch manager;11-1021;11-10;11
17170;149495;financial representative;41-3031;41-30;41
17171;149495;recovery specialist;43-3011;43-30;43
17172;149507;office manager;43-1011;43-10;43
17173;149507;office manager;43-1011;43-10;43
17174;149559;desktop support technician trainer;15-1232;15-12;15
17175;149559;support engineer ii lrn technical assistance center support team;15-1244;15-12;15
17176;149559;training specialist;13-1151;13-10;13
17177;149559;web developer trainer;15-1254;15-12;15
17178;149602;office manager;43-1011;43-10;43
17179;149602;office manager;43-1011;43-10;43
17180;149626;manager;11-1021;11-10;11
17181;149626;reservation agent;43-4181;43-40;43
17182;149626;cash account;43-3071;43-30;43
17183;149626;customer service cashier;41-2011;41-20;41
17184;149641;estimator;13-1051;13-10;13
17185;149641;administrative assistant;43-6014;43-60;43
17186;149641;3rd key manager;11-1021;11-10;11
17187;149641;foster parent family members;21-1021;21-10;21
17188;149641;golden title loans asst district manager;11-3031;11-30;11
17189;149693;engineering manager;11-9041;11-90;11
17190;149693;director engineering chief engineer asst director engineering asst chief engineer;11-9041;11-90;11
17191;149693;restaurant manager;11-9051;11-90;11
17192;149707;branch manager;11-1021;11-10;11
17193;149707;proposal specialist;13-1199;13-10;13
17194;149707;rental agent;41-2021;41-20;41
17195;149711;marketing branding director;11-2021;11-20;11
17196;149711;customer care rep;43-4051;43-40;43
17197;149711;property office manager;11-9141;11-90;11
17198;149711;customer service counter agent;41-2021;41-20;41
17199;149711;project coordinator;13-1082;13-10;13
17200;149713;data entry clerk;43-9021;43-90;43
17201;149713;data entry clerk;43-9021;43-90;43
17202;149737;lease negotiator;13-1199;13-10;13
17203;149737;project manager project coordinator;13-1082;13-10;13
17204;149737;executive assistant property manager;11-9141;11-90;11
17205;149737;legal secretary;43-6012;43-60;43
17206;149754;sales support representative;41-4012;41-40;41
17207;149754;merchandise processor sales associate;41-2031;41-20;41
17208;149754;merchandising coordinator;41-1011;41-10;41
17209;149754;sales associate vendor specialist;41-4012;41-40;41
17210;149754;sales associate buyer;41-2031;41-20;41
17211;149754;certified sales associate;41-2031;41-20;41
17212;149754;temporary office worker;43-9061;43-90;43
17213;149754;market researcher;13-1161;13-10;13
17214;149757;sr network engineer;15-1244;15-12;15
17215;149757;senior network engineer;15-1244;15-12;15
17216;149757;lead systems administrator;15-1244;15-12;15
17217;149757;network administrator;15-1244;15-12;15
17218;149760;wafer fab operator;51-9141;51-90;51
17219;149760;wafer fab operator;51-9141;51-90;51
17220;149760;wafer fab operator;51-9141;51-90;51
17221;149828;data entry clerk;43-9021;43-90;43
17222;149828;registered family day homes nutrition program monitor;29-1141;29-10;29
17223;149828;secretary;43-6014;43-60;43
17224;149828;clerk ii;43-9061;43-90;43
17225;149914;sales director;11-2022;11-20;11
17226;149914;regional sales manager;11-2022;11-20;11
17227;149914;region sales manager;11-2022;11-20;11
17228;149914;director sales;11-2022;11-20;11
17229;149914;sales director north american channel sales;11-2022;11-20;11
17230;149964;associate teacher;25-2011;25-20;25
17231;149964;social worker;21-1021;21-10;21
17232;149964;case manager;21-1093;21-10;21
17233;149968;charge nurse bed alzheimer;29-1141;29-10;29
17234;149968;charge nurse bed;29-1141;29-10;29
17235;149968;charge nurse approximately;29-1141;29-10;29
17236;149968;charge nurse bed;29-1141;29-10;29
17237;149988;laboratory assistant;29-2012;29-20;29
17238;149988;laboratory coordinator;29-2011;29-20;29
17239;150026;vice president;11-1011;11-10;11
17240;150026;vice president;11-1011;11-10;11
17241;150026;vice president operations manager;11-1021;11-10;11
17242;150026;served finance insurance manager;11-3031;11-30;11
17243;150036;customer service represntive;43-4051;43-40;43
17244;150036;customer service rep;43-4051;43-40;43
17245;150036;cna;31-1131;31-10;31
17246;150036;certified nursing assistant;31-1131;31-10;31
17247;150036;certified nursing assistant;31-1131;31-10;31
17248;150036;certified nursing assistant;31-1131;31-10;31
17249;150036;office assistant certified nurses assistant;31-1131;31-10;31
17250;150036;certified nurses assistant;31-1131;31-10;31
17251;150047;provider services representative grievance appeals specialist;43-4051;43-40;43
17252;150047;grievance appeals representative business analyst;13-1071;13-10;13
17253;150047;grievance appeals representative;13-1071;13-10;13
17254;150047;customer service representative training project management;43-4051;43-40;43
17255;150058;casemanager;21-1093;21-10;21
17256;150058;casemanager life skills specialist;21-1093;21-10;21
17257;150058;receptionist;43-4171;43-40;43
17258;150058;customer service representative;43-4051;43-40;43
17259;150128;chief financial officer;11-3031;11-30;11
17260;150128;northeast region controller;11-3031;11-30;11
17261;150128;chief financial officer usa;11-3031;11-30;11
17262;150128;vice president finance;11-3031;11-30;11
17263;150128;treasurer secretary;43-6014;43-60;43
17264;150128;vice president chief accounting officer treasurer;11-3031;11-30;11
17265;150153;medical biller;43-3021;43-30;43
17266;150153;payer reimbursement specialist insurance collector;43-3011;43-30;43
17267;150153;patient service coordinator;29-2099;29-20;29
17268;150171;technical sales director;11-2022;11-20;11
17269;150171;rom company consulting contract;13-1199;13-10;13
17270;150171;workflow solutions sales executive se;11-2022;11-20;11
17271;150171;global product manager software products;11-2021;11-20;11
17272;150202;cashier;41-2011;41-20;41
17273;150202;sales consultant;41-2031;41-20;41
17274;150204;assistant avp operations western division;43-6014;43-60;43
17275;150204;executive assistant vice president human resources;43-6011;43-60;43
17276;150225;accounting manager;11-3031;11-30;11
17277;150225;manager;11-1021;11-10;11
17278;150225;accounting manager montgomery birmingham facilities;11-3031;11-30;11
17279;150225;senior financial analyst;13-2051;13-20;13
17280;150225;cost accounting manager;13-2011;13-20;13
17281;150225;cost accountant;13-2011;13-20;13
17282;150268;marketing consultant clients projects;13-1161;13-10;13
17283;150268;vp business development;11-2021;11-20;11
17284;150268;director corporate marketing strategy;11-2021;11-20;11
17285;150268;founded marketing consultancy;11-2021;11-20;11
17286;150268;general manager international operations business development;11-1021;11-10;11
17287;150310;forklift driver;53-7051;53-70;53
17288;150310;general warehouse associate;53-7065;53-70;53
17289;150310;warehouse associate;53-7065;53-70;53
17290;150315;manager vendor support;11-3021;11-30;11
17291;150315;specialist project manager;13-1082;13-10;13
17292;150315;senior business analyst;13-1111;13-10;13
17293;150315;project lead;13-1082;13-10;13
17294;150315;helpdesk analyst;15-1232;15-12;15
17295;150351;direct support specialist;31-1122;31-10;31
17296;150351;lead supervisor;41-1011;41-10;41
17297;150351;customer service rep;43-4051;43-40;43
17298;150388;pcs technical;15-1232;15-12;15
17299;150388;pcs technical;15-1232;15-12;15
17300;150438;customer loyalty representative;43-4051;43-40;43
17301;150438;operations manager;11-1021;11-10;11
17302;150440;supervisor;51-1011;51-10;51
17303;150440;partnership assistant;43-6014;43-60;43
17304;150440;payroll office clerk trainer;43-3051;43-30;43
17305;150440;sales associate cashier;41-2011;41-20;41
17306;150440;inventory specialist;53-7065;53-70;53
17307;150440;insurance agent intern;41-3021;41-30;41
17308;150441;medical assistant intern;31-9092;31-90;31
17309;150441;cashier;41-2011;41-20;41
17310;150441;cashier;41-2011;41-20;41
17311;150473;consultant denial recovery;43-3011;43-30;43
17312;150473;supervisor denials;43-1011;43-10;43
17313;150473;supervisor client service;43-1011;43-10;43
17314;150483;general ledger accountant;13-2011;13-20;13
17315;150483;financial specialist;13-2099;13-20;13
17316;150483;senior accountant;13-2011;13-20;13
17317;150483;project senior accountant;13-2011;13-20;13
17318;150483;senior accountant;13-2011;13-20;13
17319;150483;accounting manager;11-3031;11-30;11
17320;150496;customer care account services specialist;43-4051;43-40;43
17321;150496;operations supervisor;51-1011;51-10;51
17322;150496;operations supervisor;51-1011;51-10;51
17323;150502;manager fas123;11-1021;11-10;11
17324;150502;controller;11-3031;11-30;11
17325;150502;controller;11-3031;11-30;11
17326;150502;accounting manager;11-3031;11-30;11
17327;150502;senior accountant;13-2011;13-20;13
17328;150532;customer service food;35-3031;35-30;35
17329;150532;customer service food serving tray service;35-3041;35-30;35
17330;150532;customer service tray service cocktail serving money handling;35-3031;35-30;35
17331;150532;customer service;43-4051;43-40;43
17332;150558;operations manager special teams;11-1021;11-10;11
17333;150558;presales solution architect;15-1299;15-12;15
17334;150564;direct store delivery dsd route salesperson;53-3031;53-30;53
17335;150564;district sales manager;11-2022;11-20;11
17336;150564;territory account manager;41-1012;41-10;41
17337;150564;territory account manager;41-1012;41-10;41
17338;150599;human resources manager;11-3121;11-30;11
17339;150599;senior human resources coordinator;13-1071;13-10;13
17340;150599;senior payroll administrator;43-1011;43-10;43
17341;150603;enumerator;43-4111;43-40;43
17342;150603;test grader;51-9061;51-90;51
17343;150604;case manager;21-1093;21-10;21
17344;150604;co director youth coordinator;11-9151;11-90;11
17345;150604;night auditor desk associate time;43-4081;43-40;43
17346;150604;business manager;11-1021;11-10;11
17347;150613;staffing coordinator;13-1071;13-10;13
17348;150613;administrative assistant;43-6014;43-60;43
17349;150613;administrative assistant;43-6014;43-60;43
17350;150613;office manager;43-1011;43-10;43
17351;150613;data entry administrative assistant;43-6014;43-60;43
17352;150618;technical support;15-1232;15-12;15
17353;150618;operations supervisor;51-1011;51-10;51
17354;150634;systems administrator;15-1244;15-12;15
17355;150634;systems administrator;15-1244;15-12;15
17356;150634;web support specialist;15-1232;15-12;15
17357;150634;computer operator;15-1299;15-12;15
17358;150634;customer service;43-4051;43-40;43
17359;150634;systems administrator;15-1244;15-12;15
17360;150642;patient care technician extern;29-2053;29-20;29
17361;150642;receiver order picker;53-7065;53-70;53
17362;150642;supplemental dock worker;53-7062;53-70;53
17363;150642;commercial driver;53-3032;53-30;53
17364;150642;photo cafe cashier associate;41-2011;41-20;41
17365;150665;parts advisor;41-2022;41-20;41
17366;150665;records office manager;43-1011;43-10;43
17367;150665;parts counterperson;41-2022;41-20;41
17368;150665;parts counterperson;41-2022;41-20;41
17369;150666;director mis;11-3021;11-30;11
17370;150666;computer technician consultant owner;15-1231;15-12;15
17371;150666;information security technician;15-1212;15-12;15
17372;150666;lead protection officer;33-9032;33-90;33
17373;150670;account sales executive;41-4012;41-40;41
17374;150670;inside sales executive;41-4012;41-40;41
17375;150670;financial assistant;43-3031;43-30;43
17376;150670;passenger service agent;43-4181;43-40;43
17377;150670;receptionist;43-4171;43-40;43
17378;150684;customer care representative;43-4051;43-40;43
17379;150684;assistant store manager;41-1011;41-10;41
17380;150684;sales agent;41-3021;41-30;41
17381;150685;customer service representative;43-4051;43-40;43
17382;150685;sales representative;41-4012;41-40;41
17383;150685;receptionist;43-4171;43-40;43
17384;150700;hospitality consultant;43-1011;43-10;43
17385;150700;account executive;41-4012;41-40;41
17386;150700;nutritional animal supplements sales specialist;41-4011;41-40;41
17387;150700;car sales consultant;41-2031;41-20;41
17388;150700;pharmaceutical sales specialist;41-4011;41-40;41
17389;150700;senior sales representative;41-4012;41-40;41
17390;150720;production supervisor;51-1011;51-10;51
17391;150720;operations manager;11-1021;11-10;11
17392;150720;operations manager;11-1021;11-10;11
17393;150726;bilingual fleet manager;11-3071;11-30;11
17394;150726;bilingual fleet manager;11-3071;11-30;11
17395;150726;bilingual fleet manager;11-3071;11-30;11
17396;150726;operations manager;11-1021;11-10;11
17397;150732;property manager;11-9141;11-90;11
17398;150732;manager training;11-3131;11-30;11
17399;150732;property manager;11-9141;11-90;11
17400;150732;property manager;11-9141;11-90;11
17401;150747;human resources manager;11-3121;11-30;11
17402;150747;loss prevention safety manager;11-9199;11-90;11
17403;150747;customer service clerk;43-4051;43-40;43
17404;150747;senior administrative specialist;43-6011;43-60;43
17405;150758;international pool waterpark lifeguard training program instructor national auditor;33-9092;33-90;33
17406;150758;operations learning development coordinator training;13-1151;13-10;13
17407;150805;school bus driver handicap;53-3051;53-30;53
17408;150805;clerical assistant;43-6014;43-60;43
17409;150805;accounts receivable data entry;43-3031;43-30;43
17410;150805;customer service;43-4051;43-40;43
17411;150812;district recruitment manager;11-1021;11-10;11
17412;150812;human resource management associate hr generalist internship hr;13-1071;13-10;13
17413;150854;service coordinator dispatcher;43-1011;43-10;43
17414;150854;dispatcher;43-5032;43-50;43
17415;150854;cashier;41-2011;41-20;41
17416;150864;accounts payable manager;43-1011;43-10;43
17417;150864;bookkeeper;43-3031;43-30;43
17418;150864;accounts payable auditor;43-3031;43-30;43
17419;150864;auditing cost pricing specialist;13-1199;13-10;13
17420;150864;staff accountant accounts payable;43-3031;43-30;43
17421;150864;accounts payable specialist;43-3031;43-30;43
17422;150864;accounts payable specialist;43-3031;43-30;43
17423;150864;accounting specialist;43-3031;43-30;43
17424;150931;sr design engineer;17-2141;17-20;17
17425;150931;mechanical engineer;17-2141;17-20;17
17426;150931;aeronautical engineer;17-2011;17-20;17
17427;150931;structural design engineer ii;17-2051;17-20;17
17428;151012;district administrative assistant;43-6014;43-60;43
17429;151012;administrative assistant;43-6014;43-60;43
17430;151012;customer service representative;43-4051;43-40;43
17431;151019;accounts payable specialist;43-3031;43-30;43
17432;151019;p staff accountant;13-2011;13-20;13
17433;151019;accounts payable specialist;43-3031;43-30;43
17434;151019;accounting clerk;43-3031;43-30;43
17435;151060;office administrator;43-1011;43-10;43
17436;151060;logistics coordinator;13-1081;13-10;13
17437;151060;distribution analyst;13-1161;13-10;13
17438;151065;human resources representative;13-1071;13-10;13
17439;151065;office manager human resources;11-3121;11-30;11
17440;151065;coordinator;43-6014;43-60;43
17441;151071;benefits clerk;43-4161;43-40;43
17442;151071;human resources coordinator;13-1071;13-10;13
17443;151071;office manager;43-1011;43-10;43
17444;151071;officer manager;11-1021;11-10;11
17445;151080;general sales manager;11-2022;11-20;11
17446;151080;financial advisor;13-2052;13-20;13
17447;151080;financial advisor;13-2052;13-20;13
17448;151080;sales manager;11-2022;11-20;11
17449;151080;finance director;11-3031;11-30;11
17450;151087;regional sales manager asian european market;11-2022;11-20;11
17451;151087;sr sales associate;41-2031;41-20;41
17452;151087;sr sales associate;41-2031;41-20;41
17453;151087;sales manager brazilian market;11-2022;11-20;11
17454;151087;men clothing department supervisor;41-1011;41-10;41
17455;151087;sales manager latin america asia region;11-2022;11-20;11
17456;151126;accounts payable specialist;43-3031;43-30;43
17457;151126;accounts receivable supervisor;43-1011;43-10;43
17458;151126;medical coder entry level;29-2072;29-20;29
17459;151126;accounts receivable clerk;43-3031;43-30;43
17460;151126;center representative;43-4051;43-40;43
17461;151126;medical office manager;11-9111;11-90;11
17462;151140;administrative assistant document control epu project;43-9199;43-90;43
17463;151140;administrative assistant expeditor;43-6014;43-60;43
17464;151140;data entry customer service representative;43-4051;43-40;43
17465;151140;customer service representative;43-4051;43-40;43
17466;151140;administrative assistant clerical;43-6014;43-60;43
17467;151140;bartender;35-3011;35-30;35
17468;151140;administrative assistant clerical;43-6014;43-60;43
17469;151140;customer service production coordinator;43-5061;43-50;43
17470;151140;project manager syteline;13-1082;13-10;13
17471;151193;internship admin assistant;43-6014;43-60;43
17472;151193;supervisor;51-1011;51-10;51
17473;151197;food service director;11-9051;11-90;11
17474;151197;certified dietary manager;11-9051;11-90;11
17475;151197;manager;11-1021;11-10;11
17476;151197;general manager;11-1021;11-10;11
17477;151197;general manager;11-1021;11-10;11
17478;151231;scheduling purchasing specialist;13-1023;13-10;13
17479;151231;strategic purchaser planner;13-1023;13-10;13
17480;151231;scheduling fulfillment coordinator;43-5061;43-50;43
17481;151270;sales clerk;41-2031;41-20;41
17482;151270;pharmacy technician;29-2052;29-20;29
17483;151274;sales manager;11-2022;11-20;11
17484;151274;account representative;41-4012;41-40;41
17485;151274;sales person;41-2031;41-20;41
17486;151284;consultant;13-1111;13-10;13
17487;151284;customer service personal business insurance;43-4051;43-40;43
17488;151301;customer service rep;43-4051;43-40;43
17489;151301;assistant manager sales associate;41-1011;41-10;41
17490;151301;sales associate;41-2031;41-20;41
17491;151308;office manager;43-1011;43-10;43
17492;151308;grade teacher;25-2021;25-20;25
17493;151309;sales territory manager;11-2022;11-20;11
17494;151309;desk supervisor reservations junior sales rep;43-1011;43-10;43
17495;151309;customer sales representative;41-4012;41-40;41
17496;151311;freight crew;53-7062;53-70;53
17497;151311;circulation district manager;11-2022;11-20;11
17498;151311;mega marketing;11-2021;11-20;11
17499;151311;materials handler;53-7062;53-70;53
17500;151419;salesman;41-4012;41-40;41
17501;151419;salesman;41-4012;41-40;41
