UserID;WindowID;Split;Sequence;JobTitle;JobTitle_token;Code;Code_lb;Score;JobTitle_token_new;Score_new;MajorGroup;MinorGroup;DetailedOccupation
123244;1;Train;2;Operations Administrator;operations administrator;;;;operations administrator;68.0;15;15-12;15-1244
123244;1;Train;3;Dispatch/Assistant Operations Manager;dispatch assistant operations manager;;;;dispatch assistant operations manager;68.0;53;53-10;53-1043
123244;1;Train;4;Customer Service/Dispatch;customer service dispatch;;;;customer service dispatch;75.0;43;43-50;43-5032
123254;1;Train;1;Medicare Customer Care Representative;medicare customer care representative;;;;medicare customer care representative;99.0;43;43-40;43-4051
123254;1;Train;2;Lead Community Assistant;lead community assistant;;;;lead community assistant;92.0;21;21-10;21-1093
123254;1;Train;3;Medical Assistant/Phlebotomist/Front Office;medical assistant phlebotomist office;;;;medical assistant phlebotomist office;90.0;31;31-90;31-9092
123272;1;Train;1;Cash Specialist;cash specialist;;;;cash specialist;62.0;33;33-90;33-9099
123272;1;Train;2;Accounting Assistant;accounting assistant;43-3031;;99.0;accounting assistant;99.0;43;43-30;43-3031
123272;1;Train;3;Operations Support Manager;operations support manager;;;;operations support manager;59.0;11;11-30;11-3021
123272;1;Train;4;Assistant Controller;assistant controller;13-2011;Accountants and Auditors;64.0;assistant controller;64.0;13;13-20;13-2011
123279;1;Train;1;Owner;owner;99-9999;Not Classified;91.0;owner;91.0;99;99-90;99-9999
123279;1;Train;2;Owner;owner;99-9999;Not Classified;91.0;owner;91.0;99;99-90;99-9999
123279;1;Train;3;Sr. Sales Rep (National Sales Manager);sr sales rep national sales manager;;;;sr sales rep national sales manager;76.0;11;11-20;11-2022
123279;1;Train;4;Owner;owner;99-9999;Not Classified;91.0;owner;91.0;99;99-90;99-9999
123279;1;Train;5;Nuclear Engineering Technician;nuclear engineering technician;;;;nuclear engineering technician;81.0;17;17-30;17-3029
123279;1;Train;6;Nuclear Engineer Mechanical Operator (MM2);nuclear engineer mechanical operator mm2;;;;nuclear engineer mechanical operator mm2;70.0;51;51-80;51-8021
123290;1;Train;1;Administrative Assistant;administrative assistant;43-6014;Secretaries and Administrative Assistants, Except Legal, Medical, and Executive;96.0;administrative assistant;96.0;43;43-60;43-6014
123290;1;Train;2;Operations Associate - Tampa;operations associate tampa;;;;operations associate tampa;77.0;13;13-10;13-1199
123290;1;Train;3;Account Executive  - Tampa Bay Area;account executive tampa bay area;;;;account executive tampa bay area;68.0;41;41-30;41-3091
123290;1;Train;4;Store Manager;store manager;11-1021;General and Operations Managers;93.0;store manager;93.0;11;11-10;11-1021
123290;1;Train;6;Acting Store Manager;acting store manager;;;;acting store manager;86.0;11;11-10;11-1021
123290;1;Train;7;Co - Sales Manager;co sales manager;;;;co sales manager;80.0;11;11-20;11-2022
123290;1;Train;8;District Sales Manager - Michigan and Illinois;district sales manager michigan illinois;;;;district sales manager michigan illinois;92.0;11;11-20;11-2022
123298;1;Train;1;Human Resources Director;human resources director;11-3121;Human Resources Managers;95.0;human resources director;95.0;11;11-30;11-3121
123298;1;Train;2;Senior Human Resources Manager;senior human resources manager;;;;senior human resources manager;94.0;11;11-30;11-3121
123298;1;Train;3;Regional Human Resources Manager;regional human resources manager;11-3121;;98.0;regional human resources manager;98.0;11;11-30;11-3121
123298;1;Train;4;Human Resources Director - Consultant;human resources director consultant;;;;human resources director consultant;84.0;11;11-30;11-3121
123298;1;Train;5;Director of Human Resources;director human resources;11-3121;Human Resources Managers;95.0;director human resources;95.0;11;11-30;11-3121
123298;1;Train;6;Human Resources Senior Manager;human resources senior manager;;;;human resources senior manager;87.0;11;11-30;11-3121
123298;1;Train;7;Senior Human Resources Generalist;senior human resources generalist;;;;senior human resources generalist;85.0;11;11-30;11-3121
123298;1;Train;8;Human Resources Manager;human resources manager;11-3121;Human Resources Managers;92.0;human resources manager;92.0;11;11-30;11-3121
123298;1;Train;9;Human Resources Manager;human resources manager;11-3121;Human Resources Managers;92.0;human resources manager;92.0;11;11-30;11-3121
123310;1;Train;1;Talent Acquisition Partner;talent acquisition partner;;;;talent acquisition partner;73.0;13;13-10;13-1071
123310;1;Train;2;Talent Acquisition Consultant;talent acquisition consultant;;;;talent acquisition consultant;78.0;13;13-10;13-1071
123310;1;Train;3;Talent Acquisition Consultant;talent acquisition consultant;;;;talent acquisition consultant;78.0;13;13-10;13-1071
123310;1;Train;4;Talent Acquisition Consultant;talent acquisition consultant;;;;talent acquisition consultant;78.0;13;13-10;13-1071
123310;1;Train;5;Policy Administration Supervisor;policy administration supervisor;;;;policy administration supervisor;99.0;43;43-10;43-1011
123310;1;Train;6;Branch Manager;branch manager;11-1021;General and Operations Managers;89.0;branch manager;89.0;11;11-10;11-1021
123325;1;Train;1;General Laborer;general laborer;47-2061;;78.0;general laborer;78.0;47;47-20;47-2061
123325;1;Train;2;Rod Pusher;rod pusher;;;;rod pusher;57.0;47;47-50;47-5012
123325;1;Train;3;Company Driver;company driver;53-3032;;88.0;company driver;88.0;53;53-30;53-3032
123325;1;Train;4;Tow Truck Driver;tow truck driver;53-3032;;;tow truck driver;93.0;53;53-30;53-3032
123325;1;Train;5;Company Driver;company driver;53-3032;;88.0;company driver;88.0;53;53-30;53-3032
123325;1;Train;6;Company Driver;company driver;53-3032;;88.0;company driver;88.0;53;53-30;53-3032
123332;1;Train;1;Account Manager;account manager;11-2011;Advertising and Promotions Managers;66.0;account manager;66.0;11;11-20;11-2011
123332;1;Train;2;Office Manager;office manager;43-1011;First-Line Supervisors of Office and Administrative Support Workers;81.0;office manager;81.0;43;43-10;43-1011
123344;1;Train;1;Enrollment and Billing Specialist;enrollment billing specialist;;;;enrollment billing specialist;81.0;43;43-30;43-3021
123344;1;Train;2;Billing Clerk;billing clerk;43-3021;;;billing clerk;85.0;43;43-30;43-3021
123344;1;Train;3;Team lead;team lead;43-1011;First-Line Supervisors of Office and Administrative Support Workers;60.0;team lead;60.0;43;43-10;43-1011
123387;1;Test;1;Medical Billing Specialist;medical billing specialist;43-3021;;86.0;medical billing specialist;86.0;43;43-30;43-3021
123387;1;Test;2;HRD-Collector I;hrd collector;;;;hrd collector;83.0;43;43-30;43-3011
123387;1;Test;3;Accounting Clerk I;accounting clerk;43-3031;Bookkeeping, Accounting, and Auditing Clerks;99.0;accounting clerk;99.0;43;43-30;43-3031
123387;1;Test;4;Refund Coordinator /Medical Billing Specialist;refund coordinator medical billing specialist;;;;refund coordinator medical billing specialist;84.0;43;43-30;43-3021
123401;1;Train;1;Database Developer/Admin;database developer admin;;;;database developer admin;80.0;15;15-12;15-1242
123401;1;Train;2;Database Admin/Telecoms Engineer;database admin telecoms engineer;;;;database admin telecoms engineer;68.0;15;15-12;15-1244
123401;1;Train;3;Freelance;freelance;99-9999;Not Classified;96.0;freelance;96.0;99;99-90;99-9999
123401;1;Train;4;Carrier Network Operations Manager;carrier network operations manager;;;;carrier network operations manager;65.0;11;11-30;11-3071
123401;1;Train;5;MIS Manager;mis manager;11-3021;Computer and Information Systems Managers;92.0;mis manager;92.0;11;11-30;11-3021
123401;1;Train;6;LAN Administrator;lan administrator;;;;lan administrator;99.0;15;15-12;15-1244
123401;1;Train;7;Trainer;trainer;13-1151;Training and Development Specialists;72.0;trainer;72.0;13;13-10;13-1151
123401;1;Train;8;Research/Teaching Assistant;research teaching assistant;;;;research teaching assistant;75.0;25;25-90;25-9044
123401;1;Train;9;Associate Programmer;associate programmer;;;;associate programmer;89.0;15;15-12;15-1251
123401;1;Train;10;Submarine Fire Control Technician;submarine fire control technician;;;;submarine fire control technician;79.0;49;49-90;49-9012
123407;1;Train;1;Nuclear Cost Recovery Accountant;nuclear cost recovery accountant;;;;nuclear cost recovery accountant;79.0;13;13-20;13-2011
123407;1;Train;2;Fixed Asset Accountant/Consultant;fixed asset accountant consultant;;;;fixed asset accountant consultant;99.0;13;13-20;13-2011
123407;1;Train;3;Senior Accounting Analyst;senior accounting analyst;;;;senior accounting analyst;90.0;13;13-20;13-2011
123407;1;Train;4;Senior Accountant;senior accountant;13-2011;Accountants and Auditors;99.0;senior accountant;99.0;13;13-20;13-2011
123407;1;Train;5;Staff Accountant;staff accountant;13-2011;Accountants and Auditors;99.0;staff accountant;99.0;13;13-20;13-2011
123407;1;Train;6;Credit & Collection Specialist;credit collection specialist;;;;credit collection specialist;97.0;43;43-30;43-3011
123407;1;Train;7;Cash Application Accountant;cash application accountant;;;;cash application accountant;86.0;13;13-20;13-2011
123427;1;Train;1;Pro Bono HR Consultant & Project Manager;pro bono hr consultant project manager;;;;pro bono hr consultant project manager;72.0;13;13-10;13-1082
123427;1;Train;2;Human Resources Manager;human resources manager;11-3121;Human Resources Managers;92.0;human resources manager;92.0;11;11-30;11-3121
123427;1;Train;3;Human Resources Consultant;human resources consultant;13-1071;;83.0;human resources consultant;83.0;13;13-10;13-1071
123427;1;Train;4;Human Resources Manager;human resources manager;11-3121;Human Resources Managers;92.0;human resources manager;92.0;11;11-30;11-3121
123427;1;Train;5;Human Resources Generalist;human resources generalist;13-1071;Human Resources Specialists;83.0;human resources generalist;83.0;13;13-10;13-1071
123427;1;Train;6;HR & Accounts Payable Manager;hr accounts payable manager;;;;hr accounts payable manager;74.0;43;43-10;43-1011
123433;1;Train;1;Project manager;project manager;13-1082;Project Management Specialists;74.0;project manager;74.0;13;13-10;13-1082
123433;1;Train;2;Program Manager;program manager;11-9199;Managers, All Other;65.0;program manager;65.0;11;11-90;11-9199
123433;1;Train;3;Staff Software Engineer;staff software engineer;;;;staff software engineer;81.0;15;15-12;15-1252
123433;1;Train;4;Staff Engineer;staff engineer;;;;staff engineer;61.0;17;17-20;17-2199
123433;1;Train;5;Contracted to the FAA at the FAA Technical Center in Atlantic;contracted faa faa technical center atlantic;;;;contracted faa faa technical center atlantic;66.0;53;53-20;53-2021
123433;1;Train;6;Software Engineer;software engineer;15-1252;Software Developers;95.0;software engineer;95.0;15;15-12;15-1252
123438;1;Train;1;Freelance Illustrator;freelance illustrator;;;;freelance illustrator;65.0;27;27-10;27-1013
123438;1;Train;2;Graphic Designer;graphic designer;27-1024;;99.0;graphic designer;99.0;27;27-10;27-1024
123438;1;Train;3;Graphic Designer;graphic designer;27-1024;;99.0;graphic designer;99.0;27;27-10;27-1024
123438;1;Train;4;Graphic Designer;graphic designer;27-1024;;99.0;graphic designer;99.0;27;27-10;27-1024
123451;1;Train;1;Consultant;consultant;13-1111;Management Analysts;80.0;consultant;80.0;13;13-10;13-1111
123451;1;Train;2;National Account Sales Manager;national account sales manager;;;;national account sales manager;91.0;11;11-20;11-2022
123451;1;Train;3;Anti-Microbial Representative;anti microbial representative;;;;anti microbial representative;64.0;19;19-10;19-1022
123451;1;Train;4;Product Manager of Video Services;product manager video services;;;;product manager video services;89.0;11;11-20;11-2021
123451;1;Train;5;Marketing Research Manager;marketing research manager;;;;marketing research manager;83.0;13;13-10;13-1161
123451;1;Train;6;Project leader;project leader;13-1082;;78.0;project leader;78.0;13;13-10;13-1082
123464;1;Train;1;Graphic Designer;graphic designer;27-1024;;99.0;graphic designer;99.0;27;27-10;27-1024
123464;1;Train;2;QC Auditor;qc auditor;;;;qc auditor;65.0;13;13-20;13-2011
123464;1;Train;3;3rd Shift Line-Leader;3rd shift line leader;;;;3rd shift line leader;69.0;51;51-10;51-1011
123464;1;Train;4;Marketing Manager/Marketing Coordinator/Marketing Specialist;marketing manager marketing coordinator marketing specialist;;;;marketing manager marketing coordinator marketing specialist;82.0;13;13-10;13-1161
123464;1;Train;5;Documents Control Coordinator;documents control coordinator;;;;documents control coordinator;67.0;43;43-10;43-1011
123471;1;Train;1;AutoCad Specialist - Contractor;autocad specialist contractor;;;;autocad specialist contractor;72.0;11;11-90;11-9021
123471;1;Train;2;Associate Validation Specialist - Contractor;associate validation specialist contractor;;;;associate validation specialist contractor;58.0;13;13-10;13-1199
123471;1;Train;3;CAD Designer/Manager - Contractor;cad designer manager contractor;;;;cad designer manager contractor;65.0;27;27-10;27-1021
123471;1;Train;4;Architectural CAD Designer - Contractor;architectural cad designer contractor;;;;architectural cad designer contractor;84.0;17;17-30;17-3011
123471;1;Train;5;Senior CAD Specialist;senior cad specialist;;;;senior cad specialist;60.0;27;27-10;27-1021
123471;1;Train;6;CAD Engineering Technician II;cad engineering technician ii;;;;cad engineering technician ii;67.0;17;17-30;17-3027
123471;1;Train;7;Senior CAD Technician;senior cad technician;;;;senior cad technician;67.0;17;17-30;17-3027
123487;1;Train;1;Human Resources Specialist;human resources specialist;13-1071;Human Resources Specialists;86.0;human resources specialist;86.0;13;13-10;13-1071
123487;1;Train;2;Human Resources Generalist;human resources generalist;13-1071;Human Resources Specialists;83.0;human resources generalist;83.0;13;13-10;13-1071
123487;1;Train;3;Human Resources Manager/Employee Relations Generalist;human resources manager employee relations generalist;;;;human resources manager employee relations generalist;92.0;11;11-30;11-3121
123487;1;Train;4;Human Resources Manager;human resources manager;11-3121;Human Resources Managers;92.0;human resources manager;92.0;11;11-30;11-3121
123493;1;Train;1;Private Duty LVN;private duty lvn;;;;private duty lvn;99.0;29;29-20;29-2061
123493;1;Train;2;Medical Records Diretor/ Certified Nurses Aide;medical records diretor certified nurses aide;;;;medical records diretor certified nurses aide;87.0;31;31-10;31-1131
123493;1;Train;3;Certified Nurses Aide;certified nurses aide;;;;certified nurses aide;93.0;31;31-10;31-1131
123493;1;Train;4;Certified Nurses Aide;certified nurses aide;;;;certified nurses aide;93.0;31;31-10;31-1131
123493;1;Train;5;Food Sever;food sever;;;;food sever;72.0;35;35-30;35-3031
123493;1;Train;6;Hotel Housekeeper;hotel housekeeper;;;;hotel housekeeper;95.0;37;37-20;37-2012
123493;1;Train;7;Certified Nurses Aide;certified nurses aide;;;;certified nurses aide;93.0;31;31-10;31-1131
123493;1;Train;8;Certified Nurses Aide;certified nurses aide;;;;certified nurses aide;93.0;31;31-10;31-1131
123519;1;Train;1;Legal Administrator / Controller;legal administrator controller;;;;legal administrator controller;65.0;11;11-30;11-3031
123519;1;Train;2;Legal Administrator / Controller;legal administrator controller;;;;legal administrator controller;65.0;11;11-30;11-3031
123519;1;Train;3;Paralegal;paralegal;23-2011;Paralegals and Legal Assistants;90.0;paralegal;90.0;23;23-20;23-2011
123546;1;Train;1;Interim Health Care Director;interim health care director;;;;interim health care director;94.0;11;11-90;11-9111
123546;1;Train;2;Nurse Manager;nurse manager;;;;nurse manager;79.0;29;29-10;29-1141
123546;1;Train;3;Acute Care Educator, Staff Development;acute care educator staff development;;;;acute care educator staff development;72.0;29;29-10;29-1141
123546;1;Train;4;Staff  Nurse;staff nurse;29-1141;Registered Nurses;99.0;staff nurse;99.0;29;29-10;29-1141
123546;1;Train;5;Staff  Nurse;staff nurse;29-1141;Registered Nurses;99.0;staff nurse;99.0;29;29-10;29-1141
123546;1;Train;6;Staff Nurse;staff nurse;29-1141;Registered Nurses;99.0;staff nurse;99.0;29;29-10;29-1141
123546;1;Train;7;Staff  Developer;staff developer;;;;staff developer;64.0;15;15-12;15-1252
123559;1;Train;1;Security Officer (Lead Scheduling Officer);security officer lead scheduling officer;;;;security officer lead scheduling officer;74.0;33;33-90;33-9032
123559;1;Train;2;Communications Director & Image Consultant;communications director image consultant;;;;communications director image consultant;77.0;11;11-20;11-2032
123559;1;Train;3;Volunteer Assistant Football Coach in charge of Quality Control;volunteer assistant football coach charge quality control;;;;volunteer assistant football coach charge quality control;62.0;51;51-90;51-9061
123559;1;Train;4;Literature and Political Science Substitute Teacher;literature political science substitute teacher;;;;literature political science substitute teacher;69.0;25;25-20;25-2031
123559;1;Train;5;Assistant Coach - Freshman/Varsity Football;assistant coach freshman varsity football;;;;assistant coach freshman varsity football;99.0;27;27-20;27-2022
123559;1;Train;6;Advertising Internship;advertising internship;;;;advertising internship;62.0;41;41-30;41-3011
123559;1;Train;7;Public Relations Director;public relations director;;;;public relations director;80.0;11;11-20;11-2032
123589;1;Train;1;Project Manager;project manager;13-1082;Project Management Specialists;74.0;project manager;74.0;13;13-10;13-1082
123589;1;Train;2;Owner Representative / Project Manager - DC Department of General Services;owner representative project manager dc department general services;;;;owner representative project manager dc department general services;63.0;11;11-10;11-1021
123589;1;Train;3;Project Manager / APM;project manager apm;;;;project manager apm;70.0;13;13-10;13-1082
123589;1;Train;4;APM / Cost Engineer / Superintendent;apm cost engineer superintendent;;;;apm cost engineer superintendent;68.0;11;11-90;11-9021
123589;1;Train;5;Engineer / Assistant Superintendent / Energy Engineer;engineer assistant superintendent energy engineer;;;;engineer assistant superintendent energy engineer;56.0;17;17-20;17-2171
123643;1;Train;1;Branch Manager;branch manager;11-1021;General and Operations Managers;89.0;branch manager;89.0;11;11-10;11-1021
123643;1;Train;2;Customer Service coordinator, Rental Agent, Office Manager;customer service coordinator rental agent office manager;;;;customer service coordinator rental agent office manager;83.0;43;43-10;43-1011
123643;1;Train;3;Supervisor;supervisor;51-1011;First-Line Supervisors of Production and Operating Workers;78.0;supervisor;78.0;51;51-10;51-1011
123643;1;Train;4;Customer Service, Rental Agent, Assistant Manager;customer service rental agent assistant manager;;;;customer service rental agent assistant manager;70.0;43;43-10;43-1011
123647;1;Train;1;Accounting Manager/Box Office Manager/Creative Services;accounting manager box office manager creative services;;;;accounting manager box office manager creative services;67.0;43;43-10;43-1011
123647;1;Train;2;Project Manager/Community Murals Coordinator;project manager community murals coordinator;;;;project manager community murals coordinator;75.0;11;11-90;11-9151
123647;1;Train;3;Research Assistant - while in Grad school;research assistant grad school;;;;research assistant grad school;64.0;25;25-90;25-9042
123647;1;Train;4;Company Manager;company manager;;;;company manager;84.0;11;11-10;11-1021
123647;1;Train;5;Production Manager/Graphic Designer - while in school;production manager graphic designer school;;;;production manager graphic designer school;59.0;27;27-10;27-1014
123648;1;Train;1;Client Relationship Officer;client relationship officer;;;;client relationship officer;67.0;13;13-20;13-2072
123648;1;Train;2;Mutual Fund Account Manager;mutual fund account manager;;;;mutual fund account manager;62.0;41;41-30;41-3031
123648;1;Train;3;Derivative Specialist;derivative specialist;;;;derivative specialist;64.0;13;13-20;13-2099
123688;1;Train;1;Office Manager;office manager;43-1011;First-Line Supervisors of Office and Administrative Support Workers;81.0;office manager;81.0;43;43-10;43-1011
123688;1;Train;2;Sports Medicine/Administrative;sports medicine administrative;;;;sports medicine administrative;66.0;43;43-60;43-6013
123688;1;Train;3;Receptionist/Administrative Assistant/Sports Medicine Specialist;receptionist administrative assistant sports medicine specialist;;;;receptionist administrative assistant sports medicine specialist;84.0;43;43-60;43-6013
123711;1;Train;1;Sales Associate;sales associate;41-2031;Retail Salespersons;99.0;sales associate;99.0;41;41-20;41-2031
123711;1;Train;2;Head Chef;head chef;35-1011;;;head chef;96.0;35;35-10;35-1011
123711;1;Train;3;Sous Chef;sous chef;35-1011;Chefs and Head Cooks;84.0;sous chef;84.0;35;35-10;35-1011
123711;1;Train;4;Assistant Chef;assistant chef;;;;assistant chef;64.0;35;35-10;35-1011
123711;1;Train;5;Assistant Chef;assistant chef;;;;assistant chef;64.0;35;35-10;35-1011
123727;1;Train;1;Senior Project Manager;senior project manager;13-1082;Project Management Specialists;75.0;senior project manager;75.0;13;13-10;13-1082
123727;1;Train;2;Project Director;project director;;;;project director;65.0;11;11-90;11-9199
123727;1;Train;3;Project Manager;project manager;13-1082;Project Management Specialists;74.0;project manager;74.0;13;13-10;13-1082
123727;1;Train;4;Project Manager;project manager;13-1082;Project Management Specialists;74.0;project manager;74.0;13;13-10;13-1082
123727;1;Train;5;Assistant Project Manager;assistant project manager;47-1011;;;assistant project manager;69.0;47;47-10;47-1011
123727;1;Train;6;Engineer In Training;engineer training;;;;engineer training;66.0;17;17-20;17-2061
123727;1;Train;7;Research Assistant;research assistant;13-1161;Market Research Analysts and Marketing Specialists;67.0;research assistant;67.0;13;13-10;13-1161
123727;1;Train;8;Crew leader;crew leader;47-1011;First-Line Supervisors of Construction Trades and Extraction Workers;64.0;crew leader;64.0;47;47-10;47-1011
123727;1;Train;9;GENERAL CONTRACTOR;general contractor;;;;general contractor;93.0;11;11-90;11-9021
123727;1;Train;10;Assistant Manager;assistant manager;41-1011;First-Line Supervisors of Retail Sales Workers;67.0;assistant manager;67.0;41;41-10;41-1011
123767;1;Train;1;Mechanic, Maintenance, Repair Technician, Technical Adviser;mechanic maintenance repair technician technical adviser;;;;mechanic maintenance repair technician technical adviser;73.0;49;49-30;49-3031
123767;1;Train;2;Mechanic, Maintenance, Repair Technician, Technical Adviser;mechanic maintenance repair technician technical adviser;;;;mechanic maintenance repair technician technical adviser;73.0;49;49-30;49-3031
123767;1;Train;3;Instructor/Teacher;instructor teacher;;;;instructor teacher;78.0;25;25-20;25-2021
123767;1;Train;4;Maintenance Mechanical Technician;maintenance mechanical technician;;;;maintenance mechanical technician;76.0;49;49-90;49-9071
123767;1;Train;5;Mechanic / Laborer;mechanic laborer;;;;mechanic laborer;69.0;49;49-90;49-9098
123767;1;Train;6;Wrecker Operator;wrecker operator;;;;wrecker operator;55.0;47;47-40;47-4099
123767;1;Train;7;Instructor / Teacher;instructor teacher;;;;instructor teacher;78.0;25;25-20;25-2021
123767;1;Train;8;Mechanic, Road Service Technician, Sales, and Air System Designer;mechanic road service technician sales air system designer;;;;mechanic road service technician sales air system designer;63.0;49;49-30;49-3011
123767;1;Train;9;Wrecker Operator;wrecker operator;;;;wrecker operator;55.0;47;47-40;47-4099
123767;1;Train;10;Mechanic;mechanic;49-3023;Automotive Service Technicians and Mechanics;70.0;mechanic;70.0;49;49-30;49-3023
123778;1;Train;1;Service Manager;service manager;43-1011;First-Line Supervisors of Office and Administrative Support Workers;69.0;service manager;69.0;43;43-10;43-1011
123778;1;Train;2;Service Manager;service manager;43-1011;First-Line Supervisors of Office and Administrative Support Workers;69.0;service manager;69.0;43;43-10;43-1011
123778;1;Train;3;Biomedical Electronic Technician;biomedical electronic technician;;;;biomedical electronic technician;70.0;49;49-90;49-9062
123778;1;Train;4;Senior Biomedical Electronics Technician;senior biomedical electronics technician;;;;senior biomedical electronics technician;69.0;49;49-90;49-9062
123778;1;Train;5;CNC Machine Operator;cnc machine operator;;;;cnc machine operator;87.0;51;51-90;51-9161
123787;1;Train;1;Certified Nursing Assistant;certified nursing assistant;31-1131;Nursing Assistants;97.0;certified nursing assistant;97.0;31;31-10;31-1131
123787;1;Train;2;Certified Nursing Assistant;certified nursing assistant;31-1131;Nursing Assistants;97.0;certified nursing assistant;97.0;31;31-10;31-1131
123791;1;Train;1;Cashier;cashier;41-2011;Cashiers;99.0;cashier;99.0;41;41-20;41-2011
123791;1;Train;2;Learning Leader Volunteer/PTA President;learning leader volunteer pta president;;;;learning leader volunteer pta president;51.0;11;11-10;11-1011
123791;1;Train;3;Team Member;team member;51-2092;Team Assemblers;56.0;team member;56.0;51;51-20;51-2092
123791;1;Train;4;Group Leader;group leader;39-9032;Recreation Workers;92.0;group leader;92.0;39;39-90;39-9032
123791;1;Train;5;Customer Service Rep;customer service rep;43-4051;Customer Service Representatives;99.0;customer service rep;99.0;43;43-40;43-4051
123791;1;Train;6;Shipping Clerk;shipping clerk;43-5071;Shipping, Receiving, and Inventory Clerks;92.0;shipping clerk;92.0;43;43-50;43-5071
123791;1;Train;7;Unified Management;unified management;;;;unified management;54.0;11;11-10;11-1021
123791;1;Train;8;Issues Clerk;issues clerk;;;;issues clerk;78.0;43;43-30;43-3031
123822;1;Train;1;New Business Representative;new business representative;41-4012;;;new business representative;67.0;41;41-40;41-4012
123822;1;Train;2;Sales Representative;sales representative;41-4012;Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products;80.0;sales representative;80.0;41;41-40;41-4012
123822;1;Train;3;Owner;owner;99-9999;Not Classified;91.0;owner;91.0;99;99-90;99-9999
123822;1;Train;4;Regional Sales Manager;regional sales manager;11-2022;Sales Managers;99.0;regional sales manager;99.0;11;11-20;11-2022
123822;1;Train;5;Regional District Sales Manager;regional district sales manager;;;;regional district sales manager;94.0;11;11-20;11-2022
123825;1;Train;1;Business Continuity Services - Principal Leader;business continuity services principal leader;;;;business continuity services principal leader;62.0;11;11-30;11-3012
123825;1;Train;2;Disaster Recovery Manager, Global Services;disaster recovery manager global services;;;;disaster recovery manager global services;71.0;11;11-30;11-3021
123825;1;Train;3;Disaster Recovery Manager;disaster recovery manager;;;;disaster recovery manager;64.0;11;11-90;11-9161
123825;1;Train;4;Integration Project Manager;integration project manager;;;;integration project manager;75.0;15;15-12;15-1299
123864;1;Train;1;Technician (contract positions);technician contract positions;;;;technician contract positions;63.0;17;17-30;17-3023
123864;1;Train;2;Test Technician;test technician;;;;test technician;63.0;19;19-40;19-4043
123864;1;Train;3;Technician;technician;29-2052;Pharmacy Technicians;71.0;technician;71.0;29;29-20;29-2052
123864;1;Train;4;Test Technician;test technician;;;;test technician;63.0;19;19-40;19-4043
123864;1;Train;5;Test Technician;test technician;;;;test technician;63.0;19;19-40;19-4043
123864;1;Train;6;Test Technician;test technician;;;;test technician;63.0;19;19-40;19-4043
123864;1;Train;7;Electronic Technician;electronic technician;17-3023;Electrical and Electronic Engineering Technologists and Technicians;79.0;electronic technician;79.0;17;17-30;17-3023
123864;1;Train;8;Instrumentation Engineer;instrumentation engineer;;;;instrumentation engineer;71.0;17;17-20;17-2071
123864;1;Train;9;Customer Support Engineer;customer support engineer;41-9031;Sales Engineers;66.0;customer support engineer;66.0;41;41-90;41-9031
123864;1;Train;10;Network Specialist (contract), Gator Software;network specialist contract gator software;;;;network specialist contract gator software;67.0;15;15-12;15-1244
123870;1;Train;1;Quality Control Technician (Contractor);quality control technician contractor;;;;quality control technician contractor;66.0;17;17-30;17-3026
123870;1;Train;2;Quality Control Inspector;quality control inspector;51-9061;Inspectors, Testers, Sorters, Samplers, and Weighers;88.0;quality control inspector;88.0;51;51-90;51-9061
123870;1;Train;3;Organic Chemistry Mentor;organic chemistry mentor;;;;organic chemistry mentor;73.0;25;25-10;25-1052
123902;1;Train;1;Inventory Merchandise Stock Associate;inventory merchandise stock associate;;;;inventory merchandise stock associate;96.0;53;53-70;53-7065
123902;1;Train;2;Merchandise Associate;merchandise associate;;;;merchandise associate;99.0;41;41-20;41-2031
123902;1;Train;3;Electronics Merchandise Department Supervisor;electronics merchandise department supervisor;;;;electronics merchandise department supervisor;94.0;41;41-10;41-1011
123902;1;Train;4;Inventory Merchandise Stock Supervisor;inventory merchandise stock supervisor;;;;inventory merchandise stock supervisor;73.0;53;53-10;53-1042
123902;1;Train;5;Merchandiser;merchandiser;27-1026;Merchandise Displayers and Window Trimmers;72.0;merchandiser;72.0;27;27-10;27-1026
123902;1;Train;6;Team Leader;team leader;43-1011;First-Line Supervisors of Office and Administrative Support Workers;60.0;team leader;60.0;43;43-10;43-1011
123902;1;Train;7;Manager;manager;11-1021;General and Operations Managers;77.0;manager;77.0;11;11-10;11-1021
123902;1;Train;8;Manager;manager;11-1021;General and Operations Managers;77.0;manager;77.0;11;11-10;11-1021
123902;1;Train;9;Audit Team Associate;audit team associate;;;;audit team associate;75.0;13;13-20;13-2011
123902;1;Train;10;Front-End Area Manager;end area manager;;;;end area manager;76.0;11;11-10;11-1021
123923;1;Train;1;Community Manager - Oak Grove Apartments;community manager oak grove apartments;;;;community manager oak grove apartments;86.0;11;11-90;11-9141
123923;1;Train;2;Community Manager - Cypress Shores Apartments;community manager cypress shores apartments;;;;community manager cypress shores apartments;86.0;11;11-90;11-9141
123923;1;Train;3;Regional Property Manager;regional property manager;;;;regional property manager;96.0;11;11-90;11-9141
123923;1;Train;4;Community Manager;community manager;11-9141;Property, Real Estate, and Community Association Managers;78.0;community manager;78.0;11;11-90;11-9141
123923;1;Train;5;Realtor Associate;realtor associate;;;;realtor associate;85.0;41;41-90;41-9022
